Donor_ID,Full_Name,Lifetime_Giving,Rating,Assigned_Officer
489014,Nancy Davis,44384.1,D,Amanda Davis
623800,Kimberly Adams,44360.74,C,Kevin Wu
891111,Stephen Garcia,44320.45,B,Emily Zhang
706435,Virginia Davis,44246.67,D,Mark Williams
215431,Richard Thomas,44235.0,C,Christopher Lee
260632,Angela King,44219.93,E,Jennifer Liu
872667,Marie Martin,44101.73,C,Nicole Brown
271383,Barbara Martinez,44081.11,D,Lisa Thompson
945664,Andrew Nelson,44064.32,D,Michael Rodriguez
176890,Michelle Johnson,43998.66,E,David Park
615092,Thomas Thomas,43996.19,C,Sarah Chen
784285,Ashley Miller,43986.66,B,Robert Kim
989172,Gregory Williams,43937.85,E,Rachel Johnson
558476,Deborah Jackson,43928.28,C,Maria Gonzalez
687530,Deborah Wilson,43925.11,D,James Wilson
387761,Mary Johnson,43888.54,D,Amanda Davis
689938,Sandra Hernandez,43819.85,E,Kevin Wu
607072,Daniel Rodriguez,43710.33,E,Emily Zhang
112005,Victoria Martinez,43696.01,C,Mark Williams
349301,Samantha Jones,43588.1,D,Christopher Lee
512159,Richard Davis,43473.57,B,Jennifer Liu
669017,Joseph Perez,43339.96,D,Nicole Brown
423754,Steven Williams,43267.42,D,Lisa Thompson
900664,Brian Jones,43235.19,C,Michael Rodriguez
584662,Brandon Lopez,43211.07,E,David Park
992018,Michael Harris,43152.78,E,Sarah Chen
737730,Gregory Davis,43119.8,E,Robert Kim
633065,Gary Davis,43105.37,D,Rachel Johnson
399790,Patricia Miller,43075.54,E,Maria Gonzalez
602333,Nicholas Smith,43049.46,E,James Wilson
492547,Jennifer Brown,42979.83,C,Amanda Davis
589871,Samantha Rodriguez,42951.22,D,Kevin Wu
544672,Charles Miller,42934.48,E,Emily Zhang
788690,Richard Torres,42761.98,D,Mark Williams
690522,Ruth Nelson,42734.16,D,Christopher Lee
272173,Christopher Roberts,42718.22,B,Jennifer Liu
737296,Donald Nguyen,42673.65,C,Nicole Brown
757631,Ashley Garcia,42652.96,D,Lisa Thompson
506661,Scott Lee,42504.6,D,Michael Rodriguez
923253,Betty Davis,42468.8,E,David Park
164566,Jeffrey Smith,42424.46,C,Sarah Chen
421072,Debra Martinez,42354.31,E,Robert Kim
453150,Joseph Phillips,42119.9,D,Rachel Johnson
558275,Brenda Scott,42091.59,D,Maria Gonzalez
996856,Samuel Hernandez,42063.37,D,James Wilson
495652,Mark Nelson,42040.76,E,Amanda Davis
870558,Joseph Williams,42029.75,C,Kevin Wu
853571,Kenneth Hill,41998.98,E,Emily Zhang
927691,Justin Thomas,41996.76,B,Mark Williams
721490,Christine Anderson,41880.34,E,Christopher Lee
194891,Scott Flores,41838.69,C,Jennifer Liu
576702,David Miller,41784.14,D,Nicole Brown
721439,Raymond Williams,41755.4,E,Lisa Thompson
726382,Christopher Taylor,41690.39,C,Michael Rodriguez
429450,Olivia Torres,41580.96,D,David Park
510103,Samantha Brown,41496.84,E,Sarah Chen
723830,Janet Nelson,41496.47,D,Robert Kim
481884,Carol Moore,41481.54,C,Rachel Johnson
813602,Victoria Thompson,41470.89,E,Maria Gonzalez
424238,Susan Sanchez,41430.38,B,James Wilson
436112,Frances Johnson,41427.29,D,Amanda Davis
678832,Deborah Jones,41390.56,D,Kevin Wu
137373,Robert Brown,41378.34,A,Emily Zhang
606884,Carol Flores,41363.05,C,Mark Williams
512032,Gregory Gomez,41351.31,E,Christopher Lee
257550,Jeffrey Davis,41328.47,D,Jennifer Liu
719463,Carolyn Thompson,41309.03,B,Nicole Brown
488496,Ruth Gomez,41254.2,A,Lisa Thompson
232283,Justin Clark,41239.15,D,Michael Rodriguez
350931,Anthony Perez,41209.04,E,David Park
787768,Brenda Jones,41162.9,D,Sarah Chen
600053,Christopher Davis,41129.73,B,Robert Kim
355486,Ashley Perez,41094.95,E,Rachel Johnson
963827,Gary Garcia,41077.22,D,Maria Gonzalez
544302,James Lee,41068.35,E,James Wilson
790151,Gregory Hernandez,41053.86,C,Amanda Davis
716064,Richard Allen,40896.51,C,Kevin Wu
688197,Susan Miller,40861.24,C,Emily Zhang
689579,Heather Smith,40832.21,C,Mark Williams
579332,Kelly Gonzalez,40752.25,E,Christopher Lee
395956,Julie Garcia,40704.45,D,Jennifer Liu
815494,Christopher Green,40673.16,E,Nicole Brown
463578,Helen Nelson,40614.83,E,Lisa Thompson
431376,Daniel Adams,40561.31,D,Michael Rodriguez
764617,Christopher Jones,40545.29,D,David Park
242815,Daniel Smith,40545.05,E,Sarah Chen
227456,Jason Martin,40490.98,E,Robert Kim
314954,John Hall,40472.64,C,Rachel Johnson
947549,Rachel Adams,40282.31,E,Maria Gonzalez
905528,Elizabeth Ramirez,40171.52,D,James Wilson
441086,Anthony Johnson,40161.81,D,Amanda Davis
115263,Justin Johnson,40144.92,C,Kevin Wu
613965,Joseph Hernandez,39996.14,E,Emily Zhang
247942,Kelly Jones,39994.59,A,Mark Williams
150349,Donna Smith,39955.49,D,Christopher Lee
358580,Justin Martinez,39913.58,C,Jennifer Liu
133499,Stephen Walker,39809.66,D,Nicole Brown
720812,Susan Davis,39713.92,D,Lisa Thompson
741654,Scott Hall,39711.4,D,Michael Rodriguez
830640,Samantha Gomez,39585.48,D,David Park
446985,Kelly Ramirez,39569.92,E,Sarah Chen
833703,Cynthia Martinez,39565.11,E,Robert Kim
565162,Robert Brown,39536.59,D,Rachel Johnson
312559,Kimberly Thompson,39471.52,B,Maria Gonzalez
880216,Daniel Johnson,39460.87,E,James Wilson
325088,Brian Anderson,39425.56,D,Amanda Davis
200497,Jacob Anderson,39411.54,E,Kevin Wu
393948,Joseph Smith,39405.65,C,Emily Zhang
599488,Heather Nelson,39358.94,E,Mark Williams
425600,Richard Nguyen,39346.24,E,Christopher Lee
404833,Patrick Young,39345.86,E,Jennifer Liu
720967,Amy Harris,39290.86,C,Nicole Brown
169562,Julie Torres,39242.57,E,Lisa Thompson
539386,William Williams,39217.24,E,Michael Rodriguez
694154,Janet Smith,39172.85,D,David Park
751039,Julie Rodriguez,39045.27,D,Sarah Chen
622796,Alexander Jones,38998.75,B,Robert Kim
971277,Sharon Smith,38975.2,C,Rachel Johnson
821568,Brandon Martinez,38862.64,C,Maria Gonzalez
618936,Justin Martinez,38782.54,E,James Wilson
306909,Edward Smith,38758.99,E,Amanda Davis
510037,Carol Brown,38748.98,D,Kevin Wu
529666,Victoria Gonzalez,38747.89,E,Emily Zhang
839199,James Green,38747.07,C,Mark Williams
790196,Ruth Thomas,38739.87,D,Christopher Lee
260929,Heather Gonzalez,38611.42,D,Jennifer Liu
965784,Victoria Hernandez,38581.03,D,Nicole Brown
994950,Timothy Smith,38498.04,D,Lisa Thompson
259915,Charles Williams,38466.72,D,Michael Rodriguez
702290,Jessica Wilson,38228.9,C,David Park
248654,Amy Johnson,38219.28,E,Sarah Chen
781706,Paul Anderson,38182.03,E,Robert Kim
768167,Charles Phillips,38174.91,C,Rachel Johnson
886159,Ashley Anderson,38170.3,E,Maria Gonzalez
892861,Betty Martinez,38152.93,D,James Wilson
939278,Jack Lee,38144.49,E,Amanda Davis
823785,Kenneth Torres,38071.73,E,Kevin Wu
442415,Alexander Lee,38062.02,D,Emily Zhang
396737,Donna Scott,38048.91,E,Mark Williams
783956,Janet Young,37993.63,D,Christopher Lee
401022,Catherine Taylor,37964.84,C,Jennifer Liu
185364,Daniel Brown,37839.7,E,Nicole Brown
317707,Elizabeth Martin,37770.54,D,Lisa Thompson
153635,Justin Moore,37737.03,D,Michael Rodriguez
851006,Julie Harris,37694.89,D,David Park
740433,Betty Moore,37690.69,D,Sarah Chen
897171,Matthew Campbell,37678.69,E,Robert Kim
341819,Carolyn Johnson,37665.91,E,Rachel Johnson
195290,Sarah Garcia,37663.45,E,Maria Gonzalez
202690,Ryan Moore,37658.93,D,James Wilson
178636,Kimberly Allen,37580.67,C,Amanda Davis
100599,Patricia Martinez,37563.69,C,Kevin Wu
178898,Catherine Clark,37562.97,D,Emily Zhang
543991,Patrick Thomas,37543.51,B,Mark Williams
191073,Robert Wilson,37496.08,C,Christopher Lee
191687,Thomas Smith,37494.82,E,Jennifer Liu
164422,Olivia Miller,37491.88,C,Nicole Brown
717837,Helen Anderson,37478.74,D,Lisa Thompson
247239,Jacob Rodriguez,37460.76,B,Michael Rodriguez
895002,Angela Garcia,37443.21,C,David Park
380770,Kenneth Robinson,37337.31,D,Sarah Chen
223765,John Nguyen,37330.98,E,Robert Kim
192531,Angela Thomas,37302.28,D,Rachel Johnson
441802,Scott Rodriguez,37281.72,E,Maria Gonzalez
568989,Laura Thompson,37268.07,D,James Wilson
351338,Jessica Young,37259.05,D,Amanda Davis
782920,Maria Smith,37223.06,E,Kevin Wu
224109,Dorothy Moore,37185.4,D,Emily Zhang
499623,Victoria Rodriguez,37100.51,D,Mark Williams
227220,Victoria Scott,37072.98,D,Christopher Lee
947936,Sharon Moore,37028.08,D,Jennifer Liu
474756,Mark Hill,37023.27,E,Nicole Brown
987634,Jack Lee,37017.73,E,Lisa Thompson
980309,Kimberly Garcia,36989.57,E,Michael Rodriguez
478191,Jacob Scott,36964.91,E,David Park
356323,Helen Brown,36946.31,C,Sarah Chen
604185,Edward Wilson,36906.83,E,Robert Kim
957522,Julie Jackson,36885.27,D,Rachel Johnson
757204,Timothy Hill,36877.68,E,Maria Gonzalez
429841,Jessica Moore,36846.05,B,James Wilson
302927,Thomas Lee,36846.03,D,Amanda Davis
739996,Daniel Gomez,36800.66,D,Kevin Wu
506870,Sandra Flores,36800.39,E,Emily Zhang
309550,Jessica Davis,36778.84,C,Mark Williams
561158,Helen Scott,36775.75,E,Christopher Lee
347882,Samuel Wright,36569.33,D,Jennifer Liu
787610,Carol Martin,36564.25,E,Nicole Brown
458006,Janet Williams,36551.04,E,Lisa Thompson
248884,Julie Martinez,36543.29,D,Michael Rodriguez
943828,Kimberly Martinez,36533.29,E,David Park
891667,William Lewis,36503.6,C,Sarah Chen
541304,George Clark,36488.08,C,Robert Kim
258509,Dennis Anderson,36473.77,E,Rachel Johnson
583400,Andrew Rodriguez,36447.94,E,Maria Gonzalez
418880,Eric Jones,36431.08,B,James Wilson
878877,Dorothy Jones,36411.95,D,Amanda Davis
393856,Jerry King,36270.69,E,Kevin Wu
367036,Barbara Davis,36254.03,E,Emily Zhang
136237,Jennifer Rodriguez,36197.59,E,Mark Williams
486607,Helen Williams,36190.52,C,Christopher Lee
878917,Victoria Williams,36189.92,D,Jennifer Liu
571667,Daniel Jones,36175.42,E,Nicole Brown
410480,Joyce Brown,36155.58,E,Lisa Thompson
665366,Benjamin Martin,36133.33,A,Michael Rodriguez
869276,Kevin Anderson,36074.68,D,David Park
881780,Timothy Ramirez,36060.97,E,Sarah Chen
717274,Scott Wilson,36023.02,D,Robert Kim
664550,Carol Lewis,35973.84,D,Rachel Johnson
973114,Steven Davis,35917.84,D,Maria Gonzalez
788311,Susan Green,35899.96,B,James Wilson
415316,Frank Smith,35895.86,C,Amanda Davis
136136,Matthew Moore,35872.05,C,Kevin Wu
520524,Barbara Hill,35855.57,D,Emily Zhang
122583,Ronald Jones,35852.85,A,Mark Williams
592806,Sharon Torres,35831.09,E,Christopher Lee
823069,Olivia Harris,35811.84,C,Jennifer Liu
725842,John Jones,35560.82,C,Nicole Brown
308635,Sandra Green,35521.17,B,Lisa Thompson
650981,Jeffrey Hall,35521.14,E,Michael Rodriguez
192912,Maria Williams,35505.38,D,David Park
533213,Jennifer Nelson,35503.0,E,Sarah Chen
224880,Joseph Jackson,35435.68,D,Robert Kim
284187,Raymond Rodriguez,35390.2,D,Rachel Johnson
290153,Frances Gomez,35318.7,E,Maria Gonzalez
168856,Michelle Smith,35263.78,D,James Wilson
317540,Michael Thomas,35260.66,E,Amanda Davis
840798,Nicholas Miller,35254.08,C,Kevin Wu
994061,Eric Sanchez,35219.42,C,Emily Zhang
681663,Scott Taylor,35174.48,C,Mark Williams
997641,William Miller,35156.79,C,Christopher Lee
505109,Daniel Lopez,35106.49,C,Jennifer Liu
139895,George Williams,35104.17,C,Nicole Brown
492979,Brenda Harris,35068.87,E,Lisa Thompson
848594,Donna Lopez,35002.78,D,Michael Rodriguez
938225,Sarah Rodriguez,34982.46,E,David Park
532065,Jessica Scott,34946.37,E,Sarah Chen
575051,Sandra Sanchez,34905.48,D,Robert Kim
616714,Laura Perez,34895.1,E,Rachel Johnson
268132,Carolyn Wright,34891.79,E,Maria Gonzalez
254170,Janet Roberts,34872.31,C,James Wilson
345503,Jerry Davis,34852.75,D,Amanda Davis
394621,Joseph Rodriguez,34820.61,A,Kevin Wu
621466,Dennis Johnson,34810.73,C,Emily Zhang
538035,Lisa Jones,34709.41,B,Mark Williams
387903,Jacob Smith,34605.5,D,Christopher Lee
242304,Jason Martinez,34598.88,D,Jennifer Liu
690597,Julie Moore,34589.97,D,Nicole Brown
372679,Dennis Jones,34557.22,C,Lisa Thompson
646438,Heather Roberts,34544.45,E,Michael Rodriguez
574758,Scott Rodriguez,34470.51,C,David Park
260388,Andrew Nelson,34432.62,C,Sarah Chen
548186,Michelle Smith,34415.84,C,Robert Kim
516466,Timothy Martinez,34394.52,B,Rachel Johnson
365629,David Thomas,34371.55,B,Maria Gonzalez
986278,Nicholas Wilson,34321.2,B,James Wilson
398728,Dennis Rodriguez,34316.96,D,Amanda Davis
985682,Betty Hernandez,34282.99,A,Kevin Wu
137444,Alexander Walker,34267.88,D,Emily Zhang
923860,Frances Thomas,34267.26,E,Mark Williams
665559,Amy Miller,34208.12,E,Christopher Lee
140688,Gregory Jones,34201.04,D,Jennifer Liu
280440,Edward King,34195.92,E,Nicole Brown
688262,Maria Williams,34179.2,C,Lisa Thompson
933462,Sarah Johnson,34132.37,E,Michael Rodriguez
632265,Mark Hall,34085.98,E,David Park
143582,Brandon Hill,34069.93,E,Sarah Chen
290780,Dorothy Martin,34060.94,E,Robert Kim
111955,Frances Sanchez,33945.24,E,Rachel Johnson
250581,Kimberly Taylor,33927.41,A,Maria Gonzalez
310525,Lisa Allen,33913.13,C,James Wilson
544347,Carol Johnson,33890.39,E,Amanda Davis
890679,Frances Thomas,33885.88,E,Kevin Wu
424081,Cynthia Scott,33855.22,E,Emily Zhang
949647,Dorothy Young,33800.66,D,Mark Williams
828527,Nancy Campbell,33745.78,D,Christopher Lee
368810,Rachel Brown,33732.59,D,Jennifer Liu
745674,Samantha Smith,33690.49,E,Nicole Brown
581973,Alexander Martinez,33628.57,E,Lisa Thompson
447076,Robert Nelson,33585.62,B,Michael Rodriguez
740022,Jack Harris,33553.39,D,David Park
428461,Jack Gomez,33542.82,E,Sarah Chen
482475,Ronald Jones,33458.58,C,Robert Kim
149032,Alexander Williams,33434.65,C,Rachel Johnson
998093,Lisa Phillips,33391.7,C,Maria Gonzalez
225117,Jeffrey Scott,33386.96,E,James Wilson
453441,Ryan Lee,33313.67,E,Amanda Davis
476545,Joshua Brown,33292.33,C,Kevin Wu
914268,Michelle Garcia,33263.92,D,Emily Zhang
193906,Debra Gonzalez,33234.93,E,Mark Williams
114482,Barbara Rivera,33224.2,D,Christopher Lee
105027,Gary Miller,33220.24,E,Jennifer Liu
615480,Daniel Williams,33170.5,E,Nicole Brown
372383,Robert Allen,33135.63,E,Lisa Thompson
179843,Heather Moore,33132.28,E,Michael Rodriguez
344547,Frank Miller,33128.46,B,David Park
658342,Betty Brown,33067.14,B,Sarah Chen
238074,Brandon Martinez,33044.54,A,Robert Kim
824605,Kimberly Williams,33036.39,E,Rachel Johnson
834354,Benjamin Baker,33028.21,E,Maria Gonzalez
604608,Alexander Anderson,32959.15,B,James Wilson
255486,Patrick Hernandez,32956.21,C,Amanda Davis
471380,Joyce Gonzalez,32832.75,D,Kevin Wu
443899,Patrick Williams,32818.16,C,Emily Zhang
988106,Eric Lee,32778.36,D,Mark Williams
144018,Laura Smith,32770.91,B,Christopher Lee
607133,James Gonzalez,32759.78,E,Jennifer Liu
875149,Christine Sanchez,32750.27,C,Nicole Brown
989844,Diane White,32713.09,E,Lisa Thompson
318829,Frank White,32702.28,E,Michael Rodriguez
917423,Ruth Sanchez,32671.29,E,David Park
873496,Emma Wright,32664.27,B,Sarah Chen
285678,Charles Lee,32664.08,C,Robert Kim
780952,Rachel Thomas,32618.67,E,Rachel Johnson
695845,Patricia Jackson,32445.95,E,Maria Gonzalez
663000,Joseph Lee,32421.95,C,James Wilson
860550,Benjamin Flores,32358.86,E,Amanda Davis
638356,Mary Miller,32346.34,C,Kevin Wu
600046,Ruth Phillips,32336.09,E,Emily Zhang
681271,Angela Sanchez,32256.09,C,Mark Williams
413487,Debra Brown,32127.01,E,Christopher Lee
284903,Barbara Jones,32119.59,E,Jennifer Liu
421955,Angela Rodriguez,32118.08,B,Nicole Brown
618900,Joyce Brown,32110.56,D,Lisa Thompson
695591,Richard Johnson,32099.52,D,Michael Rodriguez
948415,Helen Johnson,32046.64,E,David Park
761531,Virginia Jackson,32032.19,D,Sarah Chen
398421,Jonathan Green,32006.85,E,Robert Kim
515389,Frances Taylor,31915.03,C,Rachel Johnson
478407,Ryan Harris,31900.13,E,Maria Gonzalez
697470,Robert Martin,31860.64,D,James Wilson
397421,Helen Brown,31828.68,C,Amanda Davis
223735,David Adams,31800.39,E,Kevin Wu
183737,Ryan Rodriguez,31791.78,D,Emily Zhang
786637,Debra Hill,31773.52,D,Mark Williams
980176,James Nguyen,31765.75,B,Christopher Lee
139077,Joyce Smith,31701.86,E,Jennifer Liu
881108,Jack Allen,31688.06,C,Nicole Brown
216646,Raymond Hill,31687.44,D,Lisa Thompson
406572,Eric Scott,31658.91,E,Michael Rodriguez
225169,Mary Rodriguez,31634.37,B,David Park
482540,George Harris,31612.66,E,Sarah Chen
354997,Sarah Johnson,31573.18,D,Robert Kim
427220,Gary Wilson,31472.6,E,Rachel Johnson
996958,Jerry Sanchez,31402.96,E,Maria Gonzalez
978550,Victoria Moore,31389.13,E,James Wilson
337939,Janet Jones,31381.85,E,Amanda Davis
764848,Carol Brown,31375.28,B,Kevin Wu
590479,Larry Flores,31367.92,E,Emily Zhang
855689,Benjamin Hernandez,31328.66,E,Mark Williams
317021,Kelly Robinson,31298.79,E,Christopher Lee
106868,Thomas White,31284.95,E,Jennifer Liu
513375,Mark Nguyen,31220.67,D,Nicole Brown
116238,Gary Garcia,31160.06,E,Lisa Thompson
839904,Frank Jones,31140.12,D,Michael Rodriguez
501471,Benjamin Anderson,31138.18,D,David Park
554902,Scott Smith,31129.37,D,Sarah Chen
348167,Timothy Gomez,31023.74,E,Robert Kim
903016,Virginia Johnson,31015.97,D,Rachel Johnson
221498,Steven Smith,30945.95,C,Maria Gonzalez
240720,Jeffrey Lewis,30856.82,E,James Wilson
449024,Michael Ramirez,30835.95,D,Amanda Davis
915427,Joshua Allen,30828.76,D,Kevin Wu
945187,Lisa Martinez,30826.75,D,Emily Zhang
137271,Barbara Lopez,30783.92,E,Mark Williams
439307,Richard Scott,30675.83,D,Christopher Lee
107374,Timothy Williams,30669.8,A,Jennifer Liu
615311,Christopher Rivera,30567.85,C,Nicole Brown
102807,George Nguyen,30553.62,E,Lisa Thompson
926295,William Anderson,30521.5,B,Michael Rodriguez
866200,Cynthia Smith,30465.16,C,David Park
877816,Larry Young,30462.41,E,Sarah Chen
163115,Edward Hernandez,30441.02,C,Robert Kim
407624,Patricia Johnson,30430.56,E,Rachel Johnson
111781,Anthony Miller,30408.59,D,Maria Gonzalez
171968,Daniel Rodriguez,30382.9,E,James Wilson
143950,Virginia Thomas,30359.55,E,Amanda Davis
830219,Nancy Williams,30349.52,C,Kevin Wu
899645,Jessica Clark,30347.19,E,Emily Zhang
170699,Nicholas Robinson,30324.57,E,Mark Williams
332311,Joseph Hernandez,30305.18,D,Christopher Lee
158634,Brian Clark,30285.09,E,Jennifer Liu
419226,Kimberly Lee,30282.74,C,Nicole Brown
456073,Stephen Smith,30276.68,C,Lisa Thompson
209992,Edward Young,30275.48,D,Michael Rodriguez
613182,Donald Robinson,30266.13,C,David Park
134122,Linda Ramirez,30197.83,D,Sarah Chen
813160,Sandra Garcia,30191.95,C,Robert Kim
757674,Sarah Johnson,30185.65,D,Rachel Johnson
775844,Carol Rodriguez,30097.3,E,Maria Gonzalez
322721,Nicholas Brown,30096.89,C,James Wilson
165165,Paul Rivera,30042.42,D,Amanda Davis
942156,Carolyn Jones,30033.27,B,Kevin Wu
659875,Nancy Brown,30017.93,D,Emily Zhang
726739,Jennifer Brown,30003.61,C,Mark Williams
987077,Emma Moore,29956.22,E,Christopher Lee
637350,Olivia Davis,29929.95,D,Jennifer Liu
330316,Rachel Lewis,29852.63,E,Nicole Brown
486598,Mary Baker,29850.48,E,Lisa Thompson
197976,Victoria Perez,29844.8,D,Michael Rodriguez
693975,Kevin Miller,29834.16,C,David Park
969147,Amy Nguyen,29830.74,E,Sarah Chen
774013,Betty Miller,29830.27,C,Robert Kim
386789,Michelle Baker,29820.46,D,Rachel Johnson
372469,Gary Smith,29814.54,E,Maria Gonzalez
979048,Marie Davis,29808.41,E,James Wilson
971253,Kenneth Robinson,29796.9,D,Amanda Davis
205266,Cynthia Baker,29793.42,E,Kevin Wu
611892,Sarah Walker,29786.84,E,Emily Zhang
984320,Donna Williams,29777.56,E,Mark Williams
290499,Kelly Lewis,29777.07,E,Christopher Lee
375661,Robert Thompson,29730.62,D,Jennifer Liu
178628,Victoria Taylor,29702.86,E,Nicole Brown
766431,Lisa Lopez,29693.6,E,Lisa Thompson
650768,Victoria Perez,29620.61,A,Michael Rodriguez
620429,Anthony Perez,29578.8,E,David Park
458466,Deborah Robinson,29557.92,E,Sarah Chen
834425,Dorothy Lopez,29524.08,C,Robert Kim
855012,Scott Brown,29476.77,A,Rachel Johnson
314396,Donald Hall,29430.18,D,Maria Gonzalez
904005,Marie Mitchell,29360.34,E,James Wilson
372517,Catherine Martin,29354.5,D,Amanda Davis
703379,Jerry Johnson,29340.57,D,Kevin Wu
607913,Nancy Flores,29336.83,A,Emily Zhang
951190,Sarah Anderson,29271.71,D,Mark Williams
232966,Sarah Rodriguez,29260.79,C,Christopher Lee
207425,Amy Hill,29202.57,C,Jennifer Liu
639389,Richard Jackson,29150.9,C,Nicole Brown
400672,Debra White,29105.63,E,Lisa Thompson
849770,Steven Phillips,29082.98,E,Michael Rodriguez
518903,Laura Hall,29069.62,E,David Park
484187,Patricia Ramirez,29026.01,C,Sarah Chen
653063,James Rivera,29023.36,D,Robert Kim
799789,Justin Martinez,28981.83,E,Rachel Johnson
817584,Brian Williams,28839.19,E,Maria Gonzalez
407879,Barbara Wilson,28800.38,D,James Wilson
809996,Virginia Moore,28736.86,D,Amanda Davis
721234,Larry Lewis,28709.04,E,Kevin Wu
963905,Marie Miller,28691.79,D,Emily Zhang
298891,Samantha Davis,28670.26,D,Mark Williams
607423,Barbara Nguyen,28669.41,A,Christopher Lee
439472,Kelly Baker,28658.85,D,Jennifer Liu
165946,Jack Rodriguez,28592.5,B,Nicole Brown
913182,Patricia Baker,28592.01,E,Lisa Thompson
513924,Larry Davis,28563.79,E,Michael Rodriguez
222565,Brenda Jackson,28557.01,A,David Park
492050,Marie Davis,28527.86,E,Sarah Chen
355270,Carolyn Moore,28518.52,C,Robert Kim
137250,Janet Hill,28415.57,C,Rachel Johnson
768595,Donna Garcia,28332.12,E,Maria Gonzalez
991288,Jeffrey Scott,28328.98,D,James Wilson
888092,Catherine Harris,28323.25,E,Amanda Davis
151465,Benjamin Jackson,28316.11,E,Kevin Wu
717620,Brenda Harris,28237.97,E,Emily Zhang
272770,Mary Miller,28235.7,E,Mark Williams
493455,Samantha Johnson,28186.69,C,Christopher Lee
232994,Edward Gonzalez,28172.61,D,Jennifer Liu
138783,Debra Garcia,28165.22,D,Nicole Brown
294624,Scott Rodriguez,28160.17,E,Lisa Thompson
597575,Joyce Moore,28128.88,D,Michael Rodriguez
130477,Jacob Lee,28112.44,E,David Park
868756,David Thomas,28109.07,D,Sarah Chen
390137,Jessica Flores,28048.53,C,Robert Kim
561267,Charles Phillips,28012.89,E,Rachel Johnson
452923,Kimberly Hall,28012.48,E,Maria Gonzalez
764122,Angela Nguyen,28005.27,D,James Wilson
111068,Justin Martinez,27991.6,E,Amanda Davis
967429,Nicholas Garcia,27939.23,B,Kevin Wu
560828,Christopher Thomas,27932.07,C,Emily Zhang
765390,Alexander Miller,27857.95,C,Mark Williams
883479,Dennis Nguyen,27839.2,C,Christopher Lee
233991,Kenneth Smith,27779.53,C,Jennifer Liu
889557,Michelle Martinez,27722.74,C,Nicole Brown
384227,Justin Clark,27679.42,C,Lisa Thompson
331642,Heather Rivera,27671.06,E,Michael Rodriguez
717423,Heather Anderson,27646.89,E,David Park
997659,Robert Robinson,27608.39,B,Sarah Chen
638011,Victoria Hill,27597.2,D,Robert Kim
233990,Edward Lopez,27588.96,A,Rachel Johnson
862212,Carolyn Garcia,27517.98,D,Maria Gonzalez
213541,Karen Allen,27492.15,E,James Wilson
670543,Diane Thompson,27479.14,D,Amanda Davis
381060,Angela Smith,27465.53,D,Kevin Wu
787369,Marie Johnson,27433.28,C,Emily Zhang
434228,Julie Rodriguez,27424.35,C,Mark Williams
644031,Eric Johnson,27409.39,D,Christopher Lee
781545,Diane Hernandez,27371.19,E,Jennifer Liu
578310,Jeffrey Smith,27366.73,C,Nicole Brown
707667,Rachel Adams,27362.68,E,Lisa Thompson
197923,Patricia Scott,27313.29,C,Michael Rodriguez
213288,Eric Jones,27295.63,E,David Park
323516,Kenneth Smith,27282.8,D,Sarah Chen
885068,Debra Williams,27217.02,E,Robert Kim
609248,Timothy Campbell,27185.65,D,Rachel Johnson
830846,Ryan Garcia,27140.47,D,Maria Gonzalez
557326,Richard Lee,27115.2,E,James Wilson
161648,Janet Nguyen,26966.55,C,Amanda Davis
771020,John Harris,26943.33,E,Kevin Wu
485571,Jessica Williams,26917.11,C,Emily Zhang
578266,Mark Hall,26910.6,D,Mark Williams
422568,Steven Rodriguez,26875.16,E,Christopher Lee
846041,Frances King,26830.41,E,Jennifer Liu
749913,Maria Wright,26825.86,E,Nicole Brown
307475,Patricia Martinez,26804.28,E,Lisa Thompson
958220,Amy Scott,26803.4,B,Michael Rodriguez
712270,Diane Young,26793.66,E,David Park
579283,Steven Moore,26760.19,E,Sarah Chen
647760,Samuel Sanchez,26694.71,D,Robert Kim
676228,Jacob Wright,26652.14,E,Rachel Johnson
779077,Brian Williams,26642.26,E,Maria Gonzalez
418144,Dorothy Johnson,26614.22,E,James Wilson
560170,Janet Martinez,26593.23,D,Amanda Davis
265604,Betty Sanchez,26588.99,C,Kevin Wu
811736,Jack Thomas,26582.21,C,Emily Zhang
922445,Christopher Taylor,26547.3,E,Mark Williams
178025,Michelle Young,26547.18,D,Christopher Lee
636834,Jason Thompson,26538.27,E,Jennifer Liu
104583,Jerry Rodriguez,26522.48,E,Nicole Brown
400147,Mark Lee,26519.07,E,Lisa Thompson
312425,Richard Davis,26471.88,C,Michael Rodriguez
830936,Stephen Jones,26442.51,D,David Park
754152,Betty Mitchell,26391.65,D,Sarah Chen
422627,Sarah Sanchez,26389.81,D,Robert Kim
622688,Raymond Rivera,26369.66,E,Rachel Johnson
175720,Amy Hill,26352.38,E,Maria Gonzalez
932272,Donna Brown,26326.23,A,James Wilson
116078,Mark Jones,26270.49,D,Amanda Davis
736470,Mark Jones,26248.08,E,Kevin Wu
209949,Olivia Hill,26153.02,C,Emily Zhang
756210,Jerry Martinez,26140.69,E,Mark Williams
466466,Ruth Davis,26133.76,E,Christopher Lee
807010,Deborah Garcia,26112.8,D,Jennifer Liu
116523,Eric Jones,26099.34,D,Nicole Brown
341941,Jennifer Anderson,26097.85,D,Lisa Thompson
728833,Donna Wilson,26077.82,E,Michael Rodriguez
